GEOID,NAME,variable,estimate,moe,year,label_short
2502706015,Blackstone,B08303_004,488,134,2016,10 to 14 minutes
2502706015,Blackstone,B08303_005,800,191,2016,15 to 19 minutes
2502706015,Blackstone,B08303_006,614,156,2016,20 to 24 minutes
2502706015,Blackstone,B08303_007,443,176,2016,25 to 29 minutes
2502706015,Blackstone,B08303_008,646,172,2016,30 to 34 minutes
2502706015,Blackstone,B08303_009,177,65,2016,35 to 39 minutes
2502706015,Blackstone,B08303_010,238,75,2016,40 to 44 minutes
2502706015,Blackstone,B08303_011,487,130,2016,45 to 59 minutes
2502706015,Blackstone,B08303_012,530,139,2016,60 to 89 minutes
2502706015,Blackstone,B08303_013,228,79,2016,90 or more minutes
2502707525,Boylston,B08303_002,27,25,2016,Less than 5 minutes
2502707525,Boylston,B08303_003,113,74,2016,5 to 9 minutes
2502707525,Boylston,B08303_004,279,103,2016,10 to 14 minutes
2502707525,Boylston,B08303_005,426,113,2016,15 to 19 minutes
2502707525,Boylston,B08303_006,425,112,2016,20 to 24 minutes
2502707525,Boylston,B08303_007,104,55,2016,25 to 29 minutes
2502707525,Boylston,B08303_008,349,127,2016,30 to 34 minutes
2502707525,Boylston,B08303_009,69,40,2016,35 to 39 minutes
2502707525,Boylston,B08303_010,45,30,2016,40 to 44 minutes
2502707525,Boylston,B08303_011,181,67,2016,45 to 59 minutes
2502707525,Boylston,B08303_012,205,85,2016,60 to 89 minutes
2502707525,Boylston,B08303_013,94,46,2016,90 or more minutes
2502709105,Brookfield,B08303_002,40,36,2016,Less than 5 minutes
2502709105,Brookfield,B08303_003,64,41,2016,5 to 9 minutes
2502709105,Brookfield,B08303_004,79,54,2016,10 to 14 minutes
2502709105,Brookfield,B08303_005,156,72,2016,15 to 19 minutes
2502709105,Brookfield,B08303_006,249,103,2016,20 to 24 minutes
2502709105,Brookfield,B08303_007,112,71,2016,25 to 29 minutes
2502709105,Brookfield,B08303_008,200,86,2016,30 to 34 minutes
2502709105,Brookfield,B08303_009,83,48,2016,35 to 39 minutes
2502709105,Brookfield,B08303_010,92,46,2016,40 to 44 minutes
2502709105,Brookfield,B08303_011,314,96,2016,45 to 59 minutes
2502709105,Brookfield,B08303_012,199,76,2016,60 to 89 minutes
2502709105,Brookfield,B08303_013,40,33,2016,90 or more minutes
2502712715,Charlton,B08303_002,79,79,2016,Less than 5 minutes
2502712715,Charlton,B08303_003,180,74,2016,5 to 9 minutes
2502712715,Charlton,B08303_004,632,239,2016,10 to 14 minutes
2502712715,Charlton,B08303_005,763,184,2016,15 to 19 minutes
2502712715,Charlton,B08303_006,1032,221,2016,20 to 24 minutes
2502712715,Charlton,B08303_007,423,159,2016,25 to 29 minutes
2502712715,Charlton,B08303_008,1467,285,2016,30 to 34 minutes
2502712715,Charlton,B08303_009,205,108,2016,35 to 39 minutes
2502712715,Charlton,B08303_010,274,113,2016,40 to 44 minutes
2502712715,Charlton,B08303_011,756,194,2016,45 to 59 minutes
2502712715,Charlton,B08303_012,579,162,2016,60 to 89 minutes
2502712715,Charlton,B08303_013,324,147,2016,90 or more minutes
2502717300,Douglas,B08303_002,76,71,2016,Less than 5 minutes
2502717300,Douglas,B08303_003,210,136,2016,5 to 9 minutes
2502717300,Douglas,B08303_004,439,193,2016,10 to 14 minutes
2502717300,Douglas,B08303_005,298,113,2016,15 to 19 minutes
2502717300,Douglas,B08303_006,445,150,2016,20 to 24 minutes
2502717300,Douglas,B08303_007,411,152,2016,25 to 29 minutes
2502717300,Douglas,B08303_008,563,171,2016,30 to 34 minutes
2502717300,Douglas,B08303_009,318,132,2016,35 to 39 minutes
2502717300,Douglas,B08303_010,274,111,2016,40 to 44 minutes
2502717300,Douglas,B08303_011,978,211,2016,45 to 59 minutes
2502717300,Douglas,B08303_012,517,188,2016,60 to 89 minutes
2502717300,Douglas,B08303_013,181,119,2016,90 or more minutes
2502717685,Dudley,B08303_002,222,101,2016,Less than 5 minutes
2502717685,Dudley,B08303_003,680,177,2016,5 to 9 minutes
2502717685,Dudley,B08303_004,650,170,2016,10 to 14 minutes
2502717685,Dudley,B08303_005,371,108,2016,15 to 19 minutes
2502717685,Dudley,B08303_006,689,202,2016,20 to 24 minutes
2502717685,Dudley,B08303_007,474,154,2016,25 to 29 minutes
2502717685,Dudley,B08303_008,857,242,2016,30 to 34 minutes
2502717685,Dudley,B08303_009,279,116,2016,35 to 39 minutes
2502717685,Dudley,B08303_010,226,100,2016,40 to 44 minutes
2502717685,Dudley,B08303_011,425,167,2016,45 to 59 minutes
2502717685,Dudley,B08303_012,501,174,2016,60 to 89 minutes
2502717685,Dudley,B08303_013,132,72,2016,90 or more minutes
2502718560,East Brookfield,B08303_002,22,18,2016,Less than 5 minutes
2502718560,East Brookfield,B08303_003,94,40,2016,5 to 9 minutes
2502718560,East Brookfield,B08303_004,124,55,2016,10 to 14 minutes
2502718560,East Brookfield,B08303_005,104,42,2016,15 to 19 minutes
2502718560,East Brookfield,B08303_006,61,30,2016,20 to 24 minutes
2502718560,East Brookfield,B08303_007,34,23,2016,25 to 29 minutes
2502718560,East Brookfield,B08303_008,212,93,2016,30 to 34 minutes
2502718560,East Brookfield,B08303_009,81,45,2016,35 to 39 minutes
2502718560,East Brookfield,B08303_010,50,25,2016,40 to 44 minutes
2502718560,East Brookfield,B08303_011,182,63,2016,45 to 59 minutes
2502718560,East Brookfield,B08303_012,119,39,2016,60 to 89 minutes
2502718560,East Brookfield,B08303_013,52,33,2016,90 or more minutes
2502726430,Grafton,B08303_002,119,95,2016,Less than 5 minutes
2502726430,Grafton,B08303_003,452,139,2016,5 to 9 minutes
2502726430,Grafton,B08303_004,724,226,2016,10 to 14 minutes
2502726430,Grafton,B08303_005,971,180,2016,15 to 19 minutes
2502726430,Grafton,B08303_006,1545,267,2016,20 to 24 minutes
2502726430,Grafton,B08303_007,851,217,2016,25 to 29 minutes
2502726430,Grafton,B08303_008,1298,216,2016,30 to 34 minutes
2502726430,Grafton,B08303_009,333,106,2016,35 to 39 minutes
2502726430,Grafton,B08303_010,407,120,2016,40 to 44 minutes
2502726430,Grafton,B08303_011,760,164,2016,45 to 59 minutes
2502726430,Grafton,B08303_012,1160,199,2016,60 to 89 minutes
2502726430,Grafton,B08303_013,498,131,2016,90 or more minutes
2502728740,Hardwick,B08303_002,65,49,2016,Less than 5 minutes
2502728740,Hardwick,B08303_003,21,15,2016,5 to 9 minutes
2502728740,Hardwick,B08303_004,94,42,2016,10 to 14 minutes
2502728740,Hardwick,B08303_005,228,70,2016,15 to 19 minutes
2502728740,Hardwick,B08303_006,122,75,2016,20 to 24 minutes
2502728740,Hardwick,B08303_007,11,13,2016,25 to 29 minutes
2502728740,Hardwick,B08303_008,136,51,2016,30 to 34 minutes
2502728740,Hardwick,B08303_009,37,27,2016,35 to 39 minutes
2502728740,Hardwick,B08303_010,66,34,2016,40 to 44 minutes
2502728740,Hardwick,B08303_011,245,77,2016,45 to 59 minutes
2502728740,Hardwick,B08303_012,136,57,2016,60 to 89 minutes
2502728740,Hardwick,B08303_013,26,25,2016,90 or more minutes
2502730560,Holden,B08303_002,152,57,2016,Less than 5 minutes
2502730560,Holden,B08303_003,772,159,2016,5 to 9 minutes
2502730560,Holden,B08303_004,1066,176,2016,10 to 14 minutes
2502730560,Holden,B08303_005,1418,229,2016,15 to 19 minutes
2502730560,Holden,B08303_006,1328,220,2016,20 to 24 minutes
2502730560,Holden,B08303_007,586,132,2016,25 to 29 minutes
2502730560,Holden,B08303_008,1536,193,2016,30 to 34 minutes
2502730560,Holden,B08303_009,251,80,2016,35 to 39 minutes
2502730560,Holden,B08303_010,543,108,2016,40 to 44 minutes
2502730560,Holden,B08303_011,725,196,2016,45 to 59 minutes
2502730560,Holden,B08303_012,641,124,2016,60 to 89 minutes
2502730560,Holden,B08303_013,273,103,2016,90 or more minutes
2502730945,Hopedale,B08303_002,194,95,2016,Less than 5 minutes
2502730945,Hopedale,B08303_003,302,121,2016,5 to 9 minutes
2502730945,Hopedale,B08303_004,210,96,2016,10 to 14 minutes
2502730945,Hopedale,B08303_005,178,93,2016,15 to 19 minutes
2502730945,Hopedale,B08303_006,217,102,2016,20 to 24 minutes
2502730945,Hopedale,B08303_007,190,95,2016,25 to 29 minutes
2502730945,Hopedale,B08303_008,333,134,2016,30 to 34 minutes
2502730945,Hopedale,B08303_009,80,66,2016,35 to 39 minutes
2502730945,Hopedale,B08303_010,245,123,2016,40 to 44 minutes
2502730945,Hopedale,B08303_011,342,131,2016,45 to 59 minutes
2502730945,Hopedale,B08303_012,355,153,2016,60 to 89 minutes
2502730945,Hopedale,B08303_013,197,109,2016,90 or more minutes
2502734795,Leicester,B08303_002,230,115,2016,Less than 5 minutes
2502734795,Leicester,B08303_003,444,148,2016,5 to 9 minutes
2502734795,Leicester,B08303_004,385,125,2016,10 to 14 minutes
2502734795,Leicester,B08303_005,798,189,2016,15 to 19 minutes
2502734795,Leicester,B08303_006,1076,244,2016,20 to 24 minutes
2502734795,Leicester,B08303_007,452,139,2016,25 to 29 minutes
2502734795,Leicester,B08303_008,1010,267,2016,30 to 34 minutes
2502734795,Leicester,B08303_009,163,84,2016,35 to 39 minutes
2502734795,Leicester,B08303_010,294,122,2016,40 to 44 minutes
2502734795,Leicester,B08303_011,388,128,2016,45 to 59 minutes
2502734795,Leicester,B08303_012,423,134,2016,60 to 89 minutes
2502734795,Leicester,B08303_013,198,91,2016,90 or more minutes
2502740255,Mendon,B08303_002,0,17,2016,Less than 5 minutes
2502740255,Mendon,B08303_003,161,90,2016,5 to 9 minutes
2502740255,Mendon,B08303_004,266,115,2016,10 to 14 minutes
2502740255,Mendon,B08303_005,472,197,2016,15 to 19 minutes
2502740255,Mendon,B08303_006,417,132,2016,20 to 24 minutes
2502740255,Mendon,B08303_007,137,100,2016,25 to 29 minutes
2502740255,Mendon,B08303_008,357,114,2016,30 to 34 minutes
2502740255,Mendon,B08303_009,167,97,2016,35 to 39 minutes
2502740255,Mendon,B08303_010,298,161,2016,40 to 44 minutes
2502740255,Mendon,B08303_011,398,141,2016,45 to 59 minutes
2502740255,Mendon,B08303_012,208,96,2016,60 to 89 minutes
2502740255,Mendon,B08303_013,149,79,2016,90 or more minutes
2502741340,Millbury,B08303_002,26,20,2016,Less than 5 minutes
2502741340,Millbury,B08303_003,462,171,2016,5 to 9 minutes
2502741340,Millbury,B08303_004,1163,335,2016,10 to 14 minutes
2502741340,Millbury,B08303_005,1300,201,2016,15 to 19 minutes
2502741340,Millbury,B08303_006,1101,300,2016,20 to 24 minutes
2502741340,Millbury,B08303_007,649,191,2016,25 to 29 minutes
2502741340,Millbury,B08303_008,691,165,2016,30 to 34 minutes
2502741340,Millbury,B08303_009,111,71,2016,35 to 39 minutes
2502741340,Millbury,B08303_010,253,125,2016,40 to 44 minutes
2502741340,Millbury,B08303_011,540,170,2016,45 to 59 minutes
2502741340,Millbury,B08303_012,290,98,2016,60 to 89 minutes
2502741340,Millbury,B08303_013,273,116,2016,90 or more minutes
2502741585,Millville,B08303_002,19,16,2016,Less than 5 minutes
2502741585,Millville,B08303_003,110,45,2016,5 to 9 minutes
2502741585,Millville,B08303_004,107,48,2016,10 to 14 minutes
2502741585,Millville,B08303_005,169,53,2016,15 to 19 minutes
2502741585,Millville,B08303_006,257,66,2016,20 to 24 minutes
2502741585,Millville,B08303_007,133,49,2016,25 to 29 minutes
2502741585,Millville,B08303_008,327,72,2016,30 to 34 minutes
2502741585,Millville,B08303_009,32,22,2016,35 to 39 minutes
2502741585,Millville,B08303_010,70,36,2016,40 to 44 minutes
2502741585,Millville,B08303_011,263,77,2016,45 to 59 minutes
2502741585,Millville,B08303_012,142,40,2016,60 to 89 minutes
2502741585,Millville,B08303_013,49,26,2016,90 or more minutes
2502745105,New Braintree,B08303_002,7,7,2016,Less than 5 minutes
2502745105,New Braintree,B08303_003,19,12,2016,5 to 9 minutes
2502745105,New Braintree,B08303_004,53,22,2016,10 to 14 minutes
2502745105,New Braintree,B08303_005,61,23,2016,15 to 19 minutes
2502745105,New Braintree,B08303_006,27,14,2016,20 to 24 minutes
2502745105,New Braintree,B08303_007,31,17,2016,25 to 29 minutes
2502745105,New Braintree,B08303_008,38,14,2016,30 to 34 minutes
2502745105,New Braintree,B08303_009,22,12,2016,35 to 39 minutes
2502745105,New Braintree,B08303_010,35,16,2016,40 to 44 minutes
2502745105,New Braintree,B08303_011,109,32,2016,45 to 59 minutes
2502745105,New Braintree,B08303_012,46,24,2016,60 to 89 minutes
2502745105,New Braintree,B08303_013,48,20,2016,90 or more minutes
2502746820,Northborough,B08303_002,219,99,2016,Less than 5 minutes
2502746820,Northborough,B08303_003,669,173,2016,5 to 9 minutes
2502746820,Northborough,B08303_004,684,122,2016,10 to 14 minutes
2502746820,Northborough,B08303_005,993,235,2016,15 to 19 minutes
2502746820,Northborough,B08303_006,1126,239,2016,20 to 24 minutes
2502746820,Northborough,B08303_007,342,110,2016,25 to 29 minutes
2502746820,Northborough,B08303_008,1000,216,2016,30 to 34 minutes
2502746820,Northborough,B08303_009,181,66,2016,35 to 39 minutes
2502746820,Northborough,B08303_010,179,89,2016,40 to 44 minutes
2502746820,Northborough,B08303_011,691,165,2016,45 to 59 minutes
2502746820,Northborough,B08303_012,632,163,2016,60 to 89 minutes
2502746820,Northborough,B08303_013,293,103,2016,90 or more minutes
2502746925,Northbridge,B08303_002,123,88,2016,Less than 5 minutes
2502746925,Northbridge,B08303_003,766,218,2016,5 to 9 minutes
2502746925,Northbridge,B08303_004,949,260,2016,10 to 14 minutes
2502746925,Northbridge,B08303_005,830,279,2016,15 to 19 minutes
2502746925,Northbridge,B08303_006,806,226,2016,20 to 24 minutes
2502746925,Northbridge,B08303_007,565,211,2016,25 to 29 minutes
2502746925,Northbridge,B08303_008,1425,292,2016,30 to 34 minutes
2502746925,Northbridge,B08303_009,408,152,2016,35 to 39 minutes
2502746925,Northbridge,B08303_010,452,174,2016,40 to 44 minutes
2502746925,Northbridge,B08303_011,785,195,2016,45 to 59 minutes
2502746925,Northbridge,B08303_012,922,288,2016,60 to 89 minutes
2502746925,Northbridge,B08303_013,221,115,2016,90 or more minutes
2502747135,North Brookfield,B08303_002,88,56,2016,Less than 5 minutes
2502747135,North Brookfield,B08303_003,245,100,2016,5 to 9 minutes
2502747135,North Brookfield,B08303_004,207,110,2016,10 to 14 minutes
2502747135,North Brookfield,B08303_005,302,97,2016,15 to 19 minutes
2502747135,North Brookfield,B08303_006,184,81,2016,20 to 24 minutes
2502747135,North Brookfield,B08303_007,133,79,2016,25 to 29 minutes
2502747135,North Brookfield,B08303_008,224,82,2016,30 to 34 minutes
2502747135,North Brookfield,B08303_009,67,45,2016,35 to 39 minutes
2502747135,North Brookfield,B08303_010,140,69,2016,40 to 44 minutes
2502747135,North Brookfield,B08303_011,397,111,2016,45 to 59 minutes
2502747135,North Brookfield,B08303_012,350,87,2016,60 to 89 minutes
2502747135,North Brookfield,B08303_013,94,55,2016,90 or more minutes
2502750670,Oakham,B08303_002,16,12,2016,Less than 5 minutes
2502750670,Oakham,B08303_003,56,24,2016,5 to 9 minutes
2502750670,Oakham,B08303_004,40,17,2016,10 to 14 minutes
2502750670,Oakham,B08303_005,63,22,2016,15 to 19 minutes
2502750670,Oakham,B08303_006,83,26,2016,20 to 24 minutes
2502750670,Oakham,B08303_007,48,22,2016,25 to 29 minutes
2502750670,Oakham,B08303_008,176,42,2016,30 to 34 minutes
2502750670,Oakham,B08303_009,48,19,2016,35 to 39 minutes
2502750670,Oakham,B08303_010,111,33,2016,40 to 44 minutes
2502750670,Oakham,B08303_011,167,34,2016,45 to 59 minutes
2502750670,Oakham,B08303_012,91,28,2016,60 to 89 minutes
2502750670,Oakham,B08303_013,20,11,2016,90 or more minutes
2502751825,Oxford,B08303_002,294,175,2016,Less than 5 minutes
2502751825,Oxford,B08303_003,568,181,2016,5 to 9 minutes
2502751825,Oxford,B08303_004,595,182,2016,10 to 14 minutes
2502751825,Oxford,B08303_005,872,254,2016,15 to 19 minutes
2502751825,Oxford,B08303_006,946,290,2016,20 to 24 minutes
2502751825,Oxford,B08303_007,776,255,2016,25 to 29 minutes
2502751825,Oxford,B08303_008,1012,331,2016,30 to 34 minutes
2502751825,Oxford,B08303_009,208,99,2016,35 to 39 minutes
2502751825,Oxford,B08303_010,233,121,2016,40 to 44 minutes
2502751825,Oxford,B08303_011,722,193,2016,45 to 59 minutes
2502751825,Oxford,B08303_012,501,183,2016,60 to 89 minutes
2502751825,Oxford,B08303_013,118,71,2016,90 or more minutes
2502752420,Paxton,B08303_002,42,37,2016,Less than 5 minutes
2502752420,Paxton,B08303_003,140,59,2016,5 to 9 minutes
2502752420,Paxton,B08303_004,201,76,2016,10 to 14 minutes
2502752420,Paxton,B08303_005,315,99,2016,15 to 19 minutes
2502752420,Paxton,B08303_006,467,124,2016,20 to 24 minutes
2502752420,Paxton,B08303_007,286,103,2016,25 to 29 minutes
2502752420,Paxton,B08303_008,251,83,2016,30 to 34 minutes
2502752420,Paxton,B08303_009,87,48,2016,35 to 39 minutes
2502752420,Paxton,B08303_010,120,61,2016,40 to 44 minutes
2502752420,Paxton,B08303_011,133,66,2016,45 to 59 minutes
2502752420,Paxton,B08303_012,211,71,2016,60 to 89 minutes
2502752420,Paxton,B08303_013,60,35,2016,90 or more minutes
2502755395,Princeton,B08303_002,40,26,2016,Less than 5 minutes
2502755395,Princeton,B08303_003,47,31,2016,5 to 9 minutes
2502755395,Princeton,B08303_004,91,60,2016,10 to 14 minutes
2502755395,Princeton,B08303_005,152,77,2016,15 to 19 minutes
2502755395,Princeton,B08303_006,279,77,2016,20 to 24 minutes
2502755395,Princeton,B08303_007,191,62,2016,25 to 29 minutes
2502755395,Princeton,B08303_008,259,76,2016,30 to 34 minutes
2502755395,Princeton,B08303_009,48,33,2016,35 to 39 minutes
2502755395,Princeton,B08303_010,44,33,2016,40 to 44 minutes
2502755395,Princeton,B08303_011,239,82,2016,45 to 59 minutes
2502755395,Princeton,B08303_012,204,83,2016,60 to 89 minutes
2502755395,Princeton,B08303_013,89,49,2016,90 or more minutes
2502758825,Rutland,B08303_002,76,61,2016,Less than 5 minutes
2502758825,Rutland,B08303_003,190,112,2016,5 to 9 minutes
2502758825,Rutland,B08303_004,206,95,2016,10 to 14 minutes
2502758825,Rutland,B08303_005,272,93,2016,15 to 19 minutes
2502758825,Rutland,B08303_006,490,176,2016,20 to 24 minutes
2502758825,Rutland,B08303_007,576,150,2016,25 to 29 minutes
2502758825,Rutland,B08303_008,696,202,2016,30 to 34 minutes
2502758825,Rutland,B08303_009,277,111,2016,35 to 39 minutes
2502758825,Rutland,B08303_010,462,126,2016,40 to 44 minutes
2502758825,Rutland,B08303_011,384,139,2016,45 to 59 minutes
2502758825,Rutland,B08303_012,459,160,2016,60 to 89 minutes
2502758825,Rutland,B08303_013,185,117,2016,90 or more minutes
2502761800,Shrewsbury,B08303_002,320,142,2016,Less than 5 minutes
2502761800,Shrewsbury,B08303_003,1434,269,2016,5 to 9 minutes
2502761800,Shrewsbury,B08303_004,2202,301,2016,10 to 14 minutes
2502761800,Shrewsbury,B08303_005,2992,346,2016,15 to 19 minutes
2502761800,Shrewsbury,B08303_006,3265,380,2016,20 to 24 minutes
2502761800,Shrewsbury,B08303_007,905,280,2016,25 to 29 minutes
2502761800,Shrewsbury,B08303_008,1843,308,2016,30 to 34 minutes
2502761800,Shrewsbury,B08303_009,549,168,2016,35 to 39 minutes
2502761800,Shrewsbury,B08303_010,707,178,2016,40 to 44 minutes
2502761800,Shrewsbury,B08303_011,1437,256,2016,45 to 59 minutes
2502761800,Shrewsbury,B08303_012,1507,262,2016,60 to 89 minutes
2502761800,Shrewsbury,B08303_013,718,185,2016,90 or more minutes
2502766105,Spencer,B08303_002,181,118,2016,Less than 5 minutes
2502766105,Spencer,B08303_003,571,325,2016,5 to 9 minutes
2502766105,Spencer,B08303_004,684,210,2016,10 to 14 minutes
2502766105,Spencer,B08303_005,560,204,2016,15 to 19 minutes
2502766105,Spencer,B08303_006,388,162,2016,20 to 24 minutes
2502766105,Spencer,B08303_007,346,117,2016,25 to 29 minutes
2502766105,Spencer,B08303_008,1083,267,2016,30 to 34 minutes
2502766105,Spencer,B08303_009,214,87,2016,35 to 39 minutes
2502766105,Spencer,B08303_010,427,121,2016,40 to 44 minutes
2502766105,Spencer,B08303_011,818,191,2016,45 to 59 minutes
2502766105,Spencer,B08303_012,403,129,2016,60 to 89 minutes
2502766105,Spencer,B08303_013,193,118,2016,90 or more minutes
2502768155,Sturbridge,B08303_002,80,60,2016,Less than 5 minutes
2502768155,Sturbridge,B08303_003,315,120,2016,5 to 9 minutes
2502768155,Sturbridge,B08303_004,554,186,2016,10 to 14 minutes
2502768155,Sturbridge,B08303_005,430,212,2016,15 to 19 minutes
2502768155,Sturbridge,B08303_006,394,137,2016,20 to 24 minutes
2502768155,Sturbridge,B08303_007,240,129,2016,25 to 29 minutes
2502768155,Sturbridge,B08303_008,618,202,2016,30 to 34 minutes
2502768155,Sturbridge,B08303_009,211,105,2016,35 to 39 minutes
2502768155,Sturbridge,B08303_010,236,85,2016,40 to 44 minutes
2502768155,Sturbridge,B08303_011,675,183,2016,45 to 59 minutes
2502768155,Sturbridge,B08303_012,342,129,2016,60 to 89 minutes
2502768155,Sturbridge,B08303_013,88,48,2016,90 or more minutes
2502768610,Sutton,B08303_002,122,78,2016,Less than 5 minutes
2502768610,Sutton,B08303_003,293,127,2016,5 to 9 minutes
2502768610,Sutton,B08303_004,374,145,2016,10 to 14 minutes
2502768610,Sutton,B08303_005,581,167,2016,15 to 19 minutes
2502768610,Sutton,B08303_006,946,222,2016,20 to 24 minutes
2502768610,Sutton,B08303_007,428,136,2016,25 to 29 minutes
2502768610,Sutton,B08303_008,693,173,2016,30 to 34 minutes
2502768610,Sutton,B08303_009,130,70,2016,35 to 39 minutes
2502768610,Sutton,B08303_010,205,92,2016,40 to 44 minutes
2502768610,Sutton,B08303_011,440,120,2016,45 to 59 minutes
2502768610,Sutton,B08303_012,520,143,2016,60 to 89 minutes
2502768610,Sutton,B08303_013,79,47,2016,90 or more minutes
2502771480,Upton,B08303_002,55,52,2016,Less than 5 minutes
2502771480,Upton,B08303_003,258,111,2016,5 to 9 minutes
2502771480,Upton,B08303_004,229,98,2016,10 to 14 minutes
2502771480,Upton,B08303_005,447,157,2016,15 to 19 minutes
2502771480,Upton,B08303_006,372,133,2016,20 to 24 minutes
2502771480,Upton,B08303_007,229,106,2016,25 to 29 minutes
2502771480,Upton,B08303_008,648,193,2016,30 to 34 minutes
2502771480,Upton,B08303_009,207,82,2016,35 to 39 minutes
2502771480,Upton,B08303_010,243,109,2016,40 to 44 minutes
2502771480,Upton,B08303_011,565,173,2016,45 to 59 minutes
2502771480,Upton,B08303_012,513,147,2016,60 to 89 minutes
2502771480,Upton,B08303_013,95,66,2016,90 or more minutes
2502771620,Uxbridge,B08303_002,308,216,2016,Less than 5 minutes
2502771620,Uxbridge,B08303_003,152,66,2016,5 to 9 minutes
2502771620,Uxbridge,B08303_004,809,192,2016,10 to 14 minutes
2502771620,Uxbridge,B08303_005,640,242,2016,15 to 19 minutes
2502771620,Uxbridge,B08303_006,821,238,2016,20 to 24 minutes
2502771620,Uxbridge,B08303_007,550,160,2016,25 to 29 minutes
2502771620,Uxbridge,B08303_008,1405,357,2016,30 to 34 minutes
2502771620,Uxbridge,B08303_009,334,125,2016,35 to 39 minutes
2502771620,Uxbridge,B08303_010,325,127,2016,40 to 44 minutes
2502771620,Uxbridge,B08303_011,924,214,2016,45 to 59 minutes
2502771620,Uxbridge,B08303_012,492,156,2016,60 to 89 minutes
2502771620,Uxbridge,B08303_013,208,85,2016,90 or more minutes
2502773090,Warren,B08303_002,82,79,2016,Less than 5 minutes
2502773090,Warren,B08303_003,171,108,2016,5 to 9 minutes
2502773090,Warren,B08303_004,259,148,2016,10 to 14 minutes
2502773090,Warren,B08303_005,324,139,2016,15 to 19 minutes
2502773090,Warren,B08303_006,217,136,2016,20 to 24 minutes
2502773090,Warren,B08303_007,107,86,2016,25 to 29 minutes
2502773090,Warren,B08303_008,377,171,2016,30 to 34 minutes
2502773090,Warren,B08303_009,61,65,2016,35 to 39 minutes
2502773090,Warren,B08303_010,4,21,2016,40 to 44 minutes
2502773090,Warren,B08303_011,354,149,2016,45 to 59 minutes
2502773090,Warren,B08303_012,368,183,2016,60 to 89 minutes
2502773090,Warren,B08303_013,114,88,2016,90 or more minutes
2502773895,Webster,B08303_002,336,154,2016,Less than 5 minutes
2502773895,Webster,B08303_003,904,203,2016,5 to 9 minutes
2502773895,Webster,B08303_004,1122,218,2016,10 to 14 minutes
2502773895,Webster,B08303_005,672,166,2016,15 to 19 minutes
2502773895,Webster,B08303_006,915,231,2016,20 to 24 minutes
2502773895,Webster,B08303_007,653,156,2016,25 to 29 minutes
2502773895,Webster,B08303_008,1046,196,2016,30 to 34 minutes
2502773895,Webster,B08303_009,327,157,2016,35 to 39 minutes
2502773895,Webster,B08303_010,221,99,2016,40 to 44 minutes
2502773895,Webster,B08303_011,684,191,2016,45 to 59 minutes
2502773895,Webster,B08303_012,627,193,2016,60 to 89 minutes
2502773895,Webster,B08303_013,205,90,2016,90 or more minutes
2502775015,Westborough,B08303_002,122,52,2016,Less than 5 minutes
2502775015,Westborough,B08303_003,657,159,2016,5 to 9 minutes
2502775015,Westborough,B08303_004,1043,201,2016,10 to 14 minutes
2502775015,Westborough,B08303_005,1019,186,2016,15 to 19 minutes
2502775015,Westborough,B08303_006,1317,229,2016,20 to 24 minutes
2502775015,Westborough,B08303_007,483,136,2016,25 to 29 minutes
2502775015,Westborough,B08303_008,1049,213,2016,30 to 34 minutes
2502775015,Westborough,B08303_009,421,136,2016,35 to 39 minutes
2502775015,Westborough,B08303_010,553,151,2016,40 to 44 minutes
2502775015,Westborough,B08303_011,980,191,2016,45 to 59 minutes
2502775015,Westborough,B08303_012,863,147,2016,60 to 89 minutes
2502775015,Westborough,B08303_013,333,109,2016,90 or more minutes
2502775155,West Boylston,B08303_002,159,114,2016,Less than 5 minutes
2502775155,West Boylston,B08303_003,292,98,2016,5 to 9 minutes
2502775155,West Boylston,B08303_004,218,90,2016,10 to 14 minutes
2502775155,West Boylston,B08303_005,438,117,2016,15 to 19 minutes
2502775155,West Boylston,B08303_006,422,127,2016,20 to 24 minutes
2502775155,West Boylston,B08303_007,197,66,2016,25 to 29 minutes
2502775155,West Boylston,B08303_008,258,100,2016,30 to 34 minutes
2502775155,West Boylston,B08303_009,60,35,2016,35 to 39 minutes
2502775155,West Boylston,B08303_010,89,58,2016,40 to 44 minutes
2502775155,West Boylston,B08303_011,182,95,2016,45 to 59 minutes
2502775155,West Boylston,B08303_012,238,92,2016,60 to 89 minutes
2502775155,West Boylston,B08303_013,63,40,2016,90 or more minutes
2502775400,West Brookfield,B08303_002,44,31,2016,Less than 5 minutes
2502775400,West Brookfield,B08303_003,267,111,2016,5 to 9 minutes
2502775400,West Brookfield,B08303_004,177,76,2016,10 to 14 minutes
2502775400,West Brookfield,B08303_005,228,84,2016,15 to 19 minutes
2502775400,West Brookfield,B08303_006,311,90,2016,20 to 24 minutes
2502775400,West Brookfield,B08303_007,91,44,2016,25 to 29 minutes
2502775400,West Brookfield,B08303_008,157,79,2016,30 to 34 minutes
2502775400,West Brookfield,B08303_009,48,30,2016,35 to 39 minutes
2502775400,West Brookfield,B08303_010,49,46,2016,40 to 44 minutes
2502775400,West Brookfield,B08303_011,247,79,2016,45 to 59 minutes
2502775400,West Brookfield,B08303_012,168,63,2016,60 to 89 minutes
2502775400,West Brookfield,B08303_013,11,17,2016,90 or more minutes
2502782000,Worcester,B08303_002,1421,231,2016,Less than 5 minutes
